userName,score,at,content
Dianto wicaksono,1,2024-05-18 14:55:06,"Masih banyak bugg, ditampilan awal tidak bisa ditekan/pencet"
Maulz Jr Channel,1,2024-05-18 14:53:23,Game nya gk bisa di sentuh sama sekali
Roby Kurdiansyah,2,2024-05-18 14:53:18,inimah bukan solo leveling tapii solo loading dikit² loading apalagi pas di lobby setiap abis buka event pas balik ke lobby pasti loading ga mungkin ga loading klo udh fix ntar gw upgrade bintangnya
Rizki syahdila putra,2,2024-05-18 14:51:13,Game rusak
arham ulul,1,2024-05-18 14:50:17,Bugged
Najamudin,5,2024-05-18 14:41:52,greeat grafik
Deadly,1,2024-05-18 14:41:51,Meskipun Sinyal bagus tetep aja susah log-in nya
Dexter God,1,2024-05-18 14:37:38,"Game asu aku gacha ga dapet dapet tak doain game nya rusak ga bisa di mainin dan sepi , netmarble biadab buat game pake duit haram , buat kalian yang mau download jangan download karena game ini tidak adil saat gacha , dan permainan game nya sangat buruk dan memenuhi memori , game ngeframe - ngeframe game nya belum siap rilis kok di rilis , netmarble cari untung , mending main pubg lawan ambatron daripada solo leveling,saya Menyesal mendownload game sampah ini di playstore saya . Mending turu"
Fabian WS,5,2024-05-18 14:37:20,keren bet
Nakusya Azzahra,1,2024-05-18 14:37:10,Bug layar hitam terus buang waktu relok terus tolong lah di perbaiki biar main nya jadi enak gak relok terus
BERAMIAN,5,2024-05-18 14:35:20,mantap
Geral XD,5,2024-05-18 14:33:40,"Game udh bagu oke menurut gw, TAPI TOLONG JANGAN HIRAUKAN BUG LOADING SCREEN MASUK GATE PLSS LAH PERBAIKI TOLONG LAH DEVOLOPER RESPON SETIDAKNYA KASIH KOMPENSASI LAH BERUPA APA KEK SOALNYA PARAH BANGET,DAN JUGA MASIH BANYAK SEKALI BUG NYA TOLONGLAHHHH MAU KU KIRIM BUKTI DIMANA? TOLONGLAH NJENGGG ITU PERBAIKI LOADING SCREENYA"
Septyan Aristya,5,2024-05-18 14:28:31,Nice
Zenitsu,5,2024-05-18 14:27:02,saya dapet cewe cina hahay
S1_33 Zaky Alif Mubarok,1,2024-05-18 14:25:20,Banyak serangga
Aztrom Channel,1,2024-05-18 14:24:04,GAME TOLOL!
leggidoy,1,2024-05-18 14:23:36,"solo leveling ❎, solo loading ✅"
Kristian Julyanto 23 AK 3,5,2024-05-18 14:20:25,Game bagus walau sering loading
Anton Poernomo,5,2024-05-18 14:20:20,agak ngelag
Apri Adi,1,2024-05-18 14:08:32,GAME TOLOL ANJ INI GAME APASIH BEGO LOADING ANJ BNTR BNTR LOADING NGENTODDDDDD
Muhammad abdul Ghani,5,2024-05-18 14:06:09,keren
Abdul Halim,2,2024-05-18 14:05:57,Ntar kasih bintang lagi kalau sudah diperbaiki gamenya
Anggi,3,2024-05-18 13:56:44,"Gamenya bagus, cuman masi banyak bug nya"
Anang RifqiSaputa_jr11,1,2024-05-18 13:54:48,Game konyol sudah di download lengkap gak bisa dimainkan
Abduh Azmi,1,2024-05-18 13:54:07,LOADING BENERIN! MUTER MUTER MULU GAJE
mamang hermawan,1,2024-05-18 13:51:11,joytik nya kagak bisa d gerakin anjim percuma donk udah d download gk bisa d maenin!
Aditya Agustian,1,2024-05-18 13:49:25,Woooy game nya bug mulu Bug loading Bug layar hitam pas main Dll Tolong di perbaiki Saya harus keluar game terus agar Bisa memainkan game ini
Arkzz,5,2024-05-18 13:47:35,dpt karakter ssr di summon 10x ke dua gw coy auto bintang 5🔥🔥
LD. MUH RIQOH PUTRA,3,2024-05-18 13:47:07,"Game macam kaset rusak, selalu berhenti di loading saat mau main tolong perbaikilah developer, -_-)"
Chesya Olifia,5,2024-05-18 13:44:44,game nya bagus tapi ada sedikit bug yg harus di ilang kan terima kasih🙏🙏
Nur Kholis Mahmud,5,2024-05-18 13:43:29,mantap kali game ni seru abis lah buruan download gank
Diffa Pradana,1,2024-05-18 13:41:08,"Kecewa, baru rilis aja masih ngebug terus. Jangan diriliskan sebelum semuanya lancar/optimal Utk yth. Dev solo leveling segera perbaiki semua bug nya"
Fauzi Nadzar,3,2024-05-18 13:39:55,"Keren Sih Ni Game , Cuma Karena Baru Rilis Masih banyak Bug Semoga Cepat Di Perbaiki"
Bima kasih,3,2024-05-18 13:39:28,Cepat update dan perbaiki bug dan masalah jaringan yang terlalu berat.
Anak Dajjal,5,2024-05-18 13:38:04,"masih sering lag walau frame plus grafik dah turunin,,, 1 lagi kontrol kamera lock nya kurang smoot kalau bisa di buat lbih efisien lah deplover.. itu aja sih 😌"
Yudha Adjie Brata,5,2024-05-18 13:35:06,Suka buff tapi seru
Mikadli Adinta,5,2024-05-18 13:32:20,anying game ny ora pelit
Deri Bahagia,5,2024-05-18 13:30:28,mantul
Acep Aprilyana,1,2024-05-18 13:28:24,Game kebanyakan loading Pake GT 10 parah loading nya
Rayhan Fahrezi,5,2024-05-18 13:23:38,Untuk gamenya udah bagus cuman untuk grafiknya bisa di turunkan lagi menjadi sangat rendah biar hp kentang pun lancar untuk memainkannya
oxsa irgiansyah,5,2024-05-18 13:23:22,keren sekali
Ary Agus,5,2024-05-18 13:20:26,Bug nya boss
Nagi Seishiro,4,2024-05-18 13:20:11,"Bagus, grafik oke, tapi menurutku UI nya di lobby awal itu agak gimana gitu, masih banyak fitur yang fungsinya sama, lalu juga masalah loading, agak meresahkan ya loading trus :) oh ya satu lagi, klo bisa adain fitur bisa 1 vs 1 dengan teman atau orang lain. Semoga kedepannya makin bagus dan mantap, thanks"
Nano nano,1,2024-05-18 13:16:33,"Game aneh sudah di download smpe 3,5 GB ko sudah selesai tp game ngga bisa di mainkan menghabiskan banyak data."
Fathur Rozy,5,2024-05-18 13:16:26,Banggg tolong lah perbaiki bug nya gw stak di loading 😭😭😭
Aditya Warwer,2,2024-05-18 13:15:46,Solo stuckloading 🥲
Trop Guys,1,2024-05-18 13:13:58,Rusak ni game
Yogi Nuriman,1,2024-05-18 13:11:30,Bosen
Rafaeyza Alifiandra,5,2024-05-18 13:07:57,keren
Taufik Hidayat,5,2024-05-18 13:07:10,"Gamemya seru min, gameplaynya seru banget.... Tapi kenapa gamenya sering loading sndiri padahal jaringannya bagus. Tolong diperbaiki sedikit min 🙏"
Muhammad Syofian Yusuf FianDonahue,1,2024-05-18 13:07:09,Game rusak
Cand Candra,3,2024-05-18 13:06:04,"banyak bug yng ga di fix"" , kurang nyaman"
CieL?,4,2024-05-18 13:01:08,"Entah dari game nya ataupun dari saya, mohon diproses tentang masalah jaringan, karena setiap kita close sesuatu ketika di lobby pasti akan ngelag untuk sementara waktu."
Ren彼,4,2024-05-18 12:53:54,Bagus sih gamenya tapi sering banget nge bug pad di loading screen jadi suka bete mainnya harus di relog biar bisa main lagi wajar sih game baru tapi kalo bisa jangan terlalu sering
shandy ardi perdana kusuma,1,2024-05-18 12:50:52,"Loading bug, the game don't run properly! Stuck even with high connection and high device."
Muhamad_ Rustami,5,2024-05-18 12:46:28,"mantap gamenya, gak pelit asli."
EZANI HAZMI,2,2024-05-18 12:45:29,Lag lag gajelas solo loading bjirrr
Bagas Radithiya Maulidin,5,2024-05-18 12:42:41,"Good jod developer gamenya bagus banget Tapi ada tolong untuk bug' diperbaiki seperti bug gamepad, bug buffering dll dan jugaa karena ini game baruu pastinyaa harus menunggu update dari developernyaa jadii kami tunggu yaa updatenyaa developer Good luck"
Erwinda_,3,2024-05-18 12:41:51,"Game bagus tapi banyak banget bug nya mulai dari loading lama padahal jaringan bagus, kursor gak bisa digerakin, tolong perbaiki lagi lah biar enak main gamenya🙏🏼"
V3Ndx Kanaqven,4,2024-05-18 12:38:25,"Padahal grafik game sudah oke banget, tapi astaga bugnya.... Tolong di fix lah..."
Roni Andrian,4,2024-05-18 12:34:11,"Gameplay bagus, grafik bagus, jalan cerita juga mengikuti komik nya, tapi kebanyakan loading, pencet ini loading, pencet itu loading, loading dimana mana bikin bosan jdinya"
Gracio Natanel,1,2024-05-18 12:30:08,Malah gak bisa masuk game nya
Rifqy Ardhiansyah,5,2024-05-18 12:27:17,"Gamenya bagus, grafik, gameplay,dan story nya mantap👌,tapi untuk Netmarble tolong tambahkan fitur pertemanan dan fitur by one dengan teman dan juga fitur Mabar atau multiplayer(kalo bisa🙏) overall game nya bagus,terimakasih Netmarble atas pengalaman bermain ni game,good job Netmarble👍👍"
REPAN,5,2024-05-18 12:26:24,👍👍👍👍👍👍
Muhammad Septian,1,2024-05-18 12:19:02,"uda dua minggu sejak rilis bug loading masih belum di fix padahal, game nya bagus"
