userName,score,at,content
Zieta Freti Valerie,5,2024-04-29 06:11:26,Bagus banget untuk nonton filmmm🩷😁
HiCan oficial,1,2024-04-29 05:48:38,Aplikasi payah padahal saya sudah berhenti langganan tapi saldo gopay saya kepotong dan dilihat historinya perpanjang langganan tidak ada ini gimana ceritanya bisa begitu korupsi banget mohon coba kalo punya aplikasi itu managementnya yang bener bisa sampe kayak gini ngerugiin orang semoga tidak terjadi diorang lain aplikasi parah
01 Zero one,5,2024-04-29 03:36:16,"Tambahin lagi film"" shrek atau dreamworks yg lain. Terimakasih"
Sahala Tua,5,2024-04-29 03:18:56,Mantap
Arifin,5,2024-04-29 00:30:31,Bagus
Muh.rahmat Anugrah,4,2024-04-29 00:17:57,Aplikasi top marketop bang 😀
Chandra kirana pajak,5,2024-04-29 00:14:18,Siaran News tv ngk ada dengan RCTI
Agung Hardianto,3,2024-04-29 00:08:06,"Aplikasinya tidak support untuk Mirroring dengan T Link Head unit Avanza 2023. Cuma keluar suara dan teks saja, gambarnya tidak ada dilayar."
Irvan Triwibowo,1,2024-04-28 23:58:02,kebanyakan iklan
Sujei Laok,5,2024-04-28 23:21:26,vitmet
abinya Hauro',5,2024-04-28 21:34:01,Mantap
ONE CREATOR,1,2024-04-28 18:18:06,Aplikasi gak berguna harus bayar dan bayar
Sinta Bella,5,2024-04-28 18:07:50,"Sukaa, apk nya membantu ngedit vidio atau foto jdi lbih aestetick 🥰"
Sandria Gusrianda Sitinjak,2,2024-04-28 17:13:00,"Minimal kalau harga naik, kualitas perbaiki, Nonton lag lag"
Raja Siregar,1,2024-04-28 17:07:22,Terlalu banyak errornya
Fajar Handi,1,2024-04-28 17:06:49,Lelet sekali padahal sudh pake jaringan wifi tapi masih saja lelet
Diyan Widiyantoro,1,2024-04-28 16:58:59,"Pulsa sudah terpotong tapi paket belum aktif"".apa""an!!!!"
Irfan Saputra,5,2024-04-28 16:34:57,Bisakah nonton live Indonesia vs Uzbekistan di aplikasi video
Sarah Jessica Christabella,5,2024-04-28 15:25:46,"Vidio: Sports, Movies, Series is the best"
Babby Elvina Huang,2,2024-04-28 15:02:11,"Bisa didijelaskan oh admin video,saya sudah membeli paket Diamond (premier league + platinum) 59000/ bulan tapi pas mau nonton katanya saya gk ada paket bisa tolong bantuuuuuu??????? Terus ini apk klu mau nonton lamaaaaaa bgt loadingnya gk mungkin jaringan wifi,sedangkan buka youtube lancar jaya ."
Deden Balongan,2,2024-04-28 14:52:12,"Saya udah bayar bulanan, kenapa tiap nonton harus dimulai dgn iklan. Kecuali saya gratis silahkan iklan sepuasnya"
Juniardi Balukh,1,2024-04-28 14:36:59,Nonotn film kebanyakan leg.. ngga seru.. lebih baik netfilx.
Tyo Alexander,1,2024-04-28 14:34:16,Paket premier+platinum tp tetep gak bisa nonton liga inggris
Rifki Rifki,4,2024-04-28 14:32:09,min tolong diupdate lagi aplikasi nya ko saya ga bisa mode full layar ya.... Terima kasih🙏
Luigi amirul Riviera sinaga,2,2024-04-28 14:18:11,min. gimana yah masa aku ga bisa nonton padahal aku dah berlangganan. malah aku disuruh bayar lagi min. mohon penjelasan nya min.
Oedink Pribumi,1,2024-04-28 13:31:55,Vidio bangke banyakan iklan asuh..
Stempel Flash Official,1,2024-04-28 13:19:37,Nonton voli aja harus bayar
RIZKI ILHAMSYAH,1,2024-04-28 13:14:22,busuk
Sujati,5,2024-04-28 13:08:44,Pokok nya buat video debettt banget deh Semua film ada disitu dan episode nya lengkap bangettttt. Aku paling suka buat nonton drakor. Pokoknya yang terbaik buat aplikasi Vidio 🤗
Erik Wahyudi,4,2024-04-28 13:03:24,tolong diperbaiki terlalu sering macet ketika menonton. untuk kwalitas gambar oke lah
Alifah Fitriani,3,2024-04-28 12:50:43,Sumpah ngga lengkap banget Chanel tv nya
Setro borot,1,2024-04-28 12:49:15,Jelek mbayar semua
Dasep mustofa,5,2024-04-28 12:37:32,Ok bagus
Rizki Nazarudin Hamid,1,2024-04-28 12:13:49,Kenapa live streaming harus bayar sih????
NAG220 18,3,2024-04-28 12:05:22,Ok
mas yogs,1,2024-04-28 11:57:17,Taingasu
Tommy Suganda,4,2024-04-28 11:43:37,Sangat puas
Indong Maryam,1,2024-04-28 11:09:04,"Kenapa aplikasinya tidak bisa di buka, tidak bisa masuk beranda"
ujang cb,1,2024-04-28 09:40:31,tv apaan ..mau nonton harus bayar...jadi penjabat hasil suap ya gini..selalu di komersilkan
Setio Handayani,1,2024-04-28 09:23:08,"Semenjak ada elu, mau streaming gratis jadi makin susah"
Diki Suherman,1,2024-04-28 09:14:50,"Dah isi paket pangganan yg 60 rb keterangan dah aktif tapi g bisa kebuka,langganan yg 33rb nya juga sama,mau minta pusat bantuan g bisa juga,harus gimana ini"
Emboy chanel,1,2024-04-28 09:11:40,Parah malam tidak bisa di buka sama sekali videonya parah2 parah2 jelek bgt aplikasinya ngga bisa buat nonton bola ngga bisa masuk sama sekali
Ishak badroes,4,2024-04-28 09:07:27,saya beli paket ...mo di masukan kodenya gak bisa tolong intruksinya di app video
Wildan Wildan,4,2024-04-28 09:03:34,a suka banget sm aplikasi ini
hamid albarkah,1,2024-04-28 08:52:03,Sangat sangat jelek sekali harusnya cukup dengan kuota data semua bisa di tonton.. In kaya belum merdeka aj semuanya serba beli bayar paket ... Preet
Rita andiyana,5,2024-04-28 08:44:53,Sep
ARIFIANTO,1,2024-04-28 08:21:04,Not recomended
Sambara Kepahyang,1,2024-04-28 07:57:42,GK bagus lelet
Mochamad Ridhoi,1,2024-04-28 07:39:59,jelek
salam laatahzan,1,2024-04-28 07:33:19,Terlalu memikirkan profit dibanding kepuasan konsumen
Agus Hermanto,1,2024-04-28 07:26:52,Aplikasih aneh mau beli paket aja gagal terus.. 3jam lebih mau beli paket aja gak bisa....padahal pengin nonton proliga.. 😭😭😭😭
Resi 12,1,2024-04-28 07:17:15,buruk
akhmad tsaqib,1,2024-04-28 07:10:28,mau dukung timnas aja suruh bayar dimana letak jiwa nasionalisme kalian?
Munawir Zazali,1,2024-04-28 06:33:24,Boikot mnc
Iki Iki,4,2024-04-28 06:08:33,Apakah bayar??
buk suriati,5,2024-04-28 05:52:00,Bokepbokep Z
Ihsan Han,1,2024-04-28 05:50:55,"Pembayaran otomatis tidak ada notifikasi, padahal sudah saya batalkan langganan saldo saya terpotong aplikasi tidak jelas!!!"
puseré jawa,2,2024-04-28 05:45:32,Sekarang pencarian ftv ngga bs pilih yg terbaru. Dicampur ftv lama jd susah nyarinya
Aeri Kim,1,2024-04-28 05:31:40,"gajelas anjir udah langganan spotv buat nonton TUC tp malah delay, kaga tayang, court 3 sama 4 gatau dibuang kemana! kalian nyuruh langganan buat apa deh! sial bgt nyesel belinya"
Khaerul Umam,1,2024-04-28 05:00:10,"SELAGI MASIH KAITAN DENGAN MNC GRUB SAYA RIPORT, KARNA MELARANG NOBAR TIMNAS"
Arya Ferdi Pranyoto,3,2024-04-28 04:32:38,"Si anj,... Gw g beli langganan masa saldo gw kepotong, tiba"" Akun gw udah premium"
Legey Karsten,1,2024-04-28 04:07:35,"Tiap mau nonton,,iklan nya 8X berturut-turut,,apaan sihh,gak jelas bangat ni apk...udah pake kuota juga masih aja..jalan satu2nya hapus apk ini,"
Dwi Ari,1,2024-04-28 02:54:43,Udah bayar bundling Indosat tapi mau nonton series gak bisa dibuka
Abc Def,4,2024-04-28 02:23:14,Knpa ya aplikasinya ko klo mau nonton video ga bsa di putar ya vidionya malah loding terus suruh coba lagi coba lagi
Gita Rachmawati Dewi,1,2024-04-28 01:54:01,"Sblm prabayar bisa dibuka, stlh prabayar esoknya gabisa d buka😭 Dikira jaringan jelek, coba d beberapa tempat berbeda ampe wifi, isi paket data sama hotspot sama aja gabisa. Tolong apk ini knp ya🥲"
Erfan Super,5,2024-04-28 00:25:26,Ttg GG hu hu hu ttg hal TT t TFT to tu kui ftربيgc.
Jangkrik Nyasar,5,2024-04-27 20:01:41,"Please, bring back fantasy team"
JR.09 BARIKADE,1,2024-04-27 19:14:56,percuma paketan vidio epl sinyal unting2 an gajelas.gabakal beli lg udah kapok
syathir penjas,1,2024-04-27 17:48:42,Buruk
Panji Maulana,1,2024-04-27 17:09:21,Harusnya di ganti namanya jd Vidio iklan. Karna iklannya tiap menit Cox...
Banu Fazli,5,2024-04-27 16:08:01,Aplikasi mudah dalam penggunaan nya ⭐️⭐️⭐️⭐️⭐️
Andhi Ashari,1,2024-04-27 15:58:38,Nonton liga Inggris sering banget nge freeze
Kiki Kurniawati88,1,2024-04-27 15:40:25,Oke bintang 1 Krn sudah mulai resek..ga bolehin nobar AFC 2024..apaan itu..
Riski Qris,4,2024-04-27 14:54:47,Ese
Coach Caswan,5,2024-04-27 14:42:53,Terimakasih untuk vidio respon sangat cepat ketika ada masalah...
Cepi Perihadi,3,2024-04-27 14:25:00,Masa saya ngaktifin tanggal 10 tanggal 25 udah gk aktif lagi aneh cuman 15 hari gk satu bulan
