userName,score,at,content
Catur bagus Bagus,1,2024-04-29 19:48:06,Iklan smph
The Calm,1,2024-04-29 19:02:02,Eror terus
Zaitun Jalih,5,2024-04-29 18:03:16,Mohon pihak lit match saya di banned kembali kerana saya tersalah hantar gambar bisa balik kan acc saya tolong kembalikan kan acc saya
Samaria Brhombing07,1,2024-04-29 17:59:42,"Dari sekian lama saya bermain aplikasi ini, ada 4 tahun saya bermain disini & sekarang di litmatch banyk sekali pembahasan diroom yg tdk baik seperti 21+ yg seharusnya tdk kita dgrkn dan oboralan/pun posting yg tdk pantas ini hampir sama dengan apk michat, tolong di tingkat keamanannya dlm berkomunikasi & apk ini mencari pasangan jg saya ingin agar ada fitur2 untuk membedakan agama lain agar kita tahu saat kita ingin mencari pasangan & saya ingin & berharap untuk tdk memposting hal yg tdk baik"
Tegar Dwi,3,2024-04-29 17:59:28,Banyak banget cewe yang akun fake!
Google Ya,1,2024-04-29 17:32:12,Penggunanya tidak Ada yg ramah 1 pun
Indra Indra Kusuma lase,5,2024-04-29 17:11:49,Senang
Meizatul Mayasari,1,2024-04-29 17:06:38,Ka tolong jangan blokir akun saya
Haikal Cibunar,5,2024-04-29 16:36:37,Ihhh gw pen bertrima kasih banget sama aplikasi ini gara gara aplikasi ini gw masih bertahan sama satu cweee browhhhh
Agung Jelembung,1,2024-04-29 15:53:26,Aplikasi payah skrng gak kaya dulu ...udah di band berapa hari pas udh waktunya di band habis malah kena baned lagi aplikasi gini amat lol.....
putra bangsa,1,2024-04-29 15:42:03,"Aneh masa gk bisa daftar dengan alasan tingkat kan ke versi terbaru,,,, padahal udh di update ke versi terbaru..."
Aulia Agustina,5,2024-04-29 15:06:45,Bgus Bgus Bgus bgus
Syifa Zahra,4,2024-04-29 13:17:50,Bagus aku suka
Helmywidjayaamrullah Helmy,5,2024-04-29 13:13:32,Sangat maksimal dlm aplikasi tsb
Crisnacahbulu Crisnacahbulu,1,2024-04-29 13:10:15,Tolong yg punya litmatch kalau keluar masuk lagi tolong lah buangiklan nya
Wahyudi Angara,5,2024-04-29 12:35:36,Bagus banget dah
Riyant Achmat,5,2024-04-29 09:38:11,Semoga dapat jodoh di litmatch
Zahra Siti,3,2024-04-29 09:17:58,Masa umur 17 nggak bisa sih😓😓😓🥺
Nur ria ricis minta sekuisi roti dan awan hayati,5,2024-04-29 09:15:22,Bagus aplikasinya
Mawar Widi Yanti,3,2024-04-29 09:05:53,"Maaf iya sebelum nya ku pernah pakai aplikasi ini sebelumnya tapi akun ku di blokir sama pihak litmatch nya kena pelanggaran komunitas tapi padahal ku gak melanggar apa pun,walaupun misalnya kena pelanggaran karena kenapa alasannya"
Umi Jakiah,5,2024-04-29 08:45:50,Mantap
MOH RIZKY PRATAMA,5,2024-04-29 08:29:19,very suitable for me and this application is good for me
Azril gunawan,2,2024-04-29 08:26:29,Tolong dong ilangin bansos nya
David Rahmadan,5,2024-04-29 08:19:31,Aku neng kene oleh timik
Yoga Prayoga,5,2024-04-29 07:25:55,Aplikasi nya seruh Cepet
Apriliya,5,2024-04-29 07:04:14,Jelapan ubk
Ahmad fauzy Fauzy,2,2024-04-29 05:52:37,Ggd pengen
wawan akur,4,2024-04-29 05:41:16,"Aplikasi udh bgs,tpi klo bisa kembalikan fitur wilayah terdekat biar bisa nemu tmen dket,mksh"
Nasiman Maman,3,2024-04-29 05:37:18,Kasih bintang 3 dulu kalau bgs tambah 2
Suharjo Bae,5,2024-04-29 05:22:05,Top markotop
kayyri bintara,5,2024-04-29 05:10:54,Aplikasi recomend untuk yang mau cari dan punya pasangan
Vidirect,2,2024-04-29 05:04:31,"Aplikasi ini sebenarnya bagus, namun terlalu banyak melakukan perubahan tanpa mementingkan kenyamanan pengguna dan event-eventnya selalu menekankan untuk top up lalu habiskan. Menurut saya aplikasi seperti ini makin lama makin mirip seperti aplikasi judi. Tidak semua orang bisa mendapatkan pemasukan, kebanyakan hanya pengeluaran saja. Ini dapat menciptakan lingkungan p2w. Edit: Semenjak ramai pengguna, updatenya tidak berdampak baik"
Nur Hasanah,5,2024-04-29 05:01:57,"Ini bagus banget loh min, aku bisa nemuin temen yg banyak,, makasih min udah bikin aplikasi litmach hhe😋💫"
Andrian Rahman,5,2024-04-29 04:09:11,Ok
angga saputra,5,2024-04-29 03:02:22,Aktor
Tatang Karyana,1,2024-04-29 01:10:25,Saran klo boleh hpus menu party match soalny memberatkn aplikasi
Aditya Yugo pratama,1,2024-04-29 00:38:30,Iklan woyy
Hardi Fc,5,2024-04-29 00:33:02,"Aplikasi udah bagus tapi kenapa sangat sensitif di dalam chat? Padahal kita pengen cerita tapi terdeteksinya pelanggaran sampe sampe perangkat di ban,bagaimana cara mengatasi perangkat di ban?"
Dona Alesi,5,2024-04-28 23:56:14,Sngt bgusssass
Agus Reghaz,5,2024-04-28 21:12:27,tolong dong develover kenapa akun sering ke ban padahal ga aneh'dan saya juga mengikuti aturannya.harap diperbaikan develover.
Boss Muda,1,2024-04-28 20:39:22,Ok
Slamet Rahayu,1,2024-04-28 19:44:58,Gak bisa login
angga lesmana,5,2024-04-28 18:49:02,Sangat baik apk ini
Tarjo Mulyo,1,2024-04-28 17:06:03,Saya tidak bisa masuk
Veny Jkt,5,2024-04-28 16:49:48,Atutan bisa di atur lokasi nya biar tambah seru soalnya bosen dapet daerah jauh mulu
Lingga Widi,3,2024-04-28 16:30:41,Aplikasinya sebenarnya bagus tapi kenapa komentarnya sekarang di batasi
Alex Ponsel,5,2024-04-28 16:28:15,Makasi🫂
Ahmad Rijoy,1,2024-04-28 16:26:02,"kena blokir,dan masa blokirannya sudah habis tetap aja nda bisa masuk kenapa yaa"
Bryan Amarbarkah,5,2024-04-28 16:01:42,Senangnya
Dede Lijadex,5,2024-04-28 15:39:51,Bagus cara tup up nyh gi mana bisa pake pulsa 😁
Zaka Ria,5,2024-04-28 15:06:33,Apk nya mantap
Yann Dinayani,1,2024-04-28 14:10:37,Tidak bisa daftar akun
Fadila Adiansyah,4,2024-04-28 13:25:10,Maaf untuk aplikasi y sudah oke dan bagus tapi tolong y panduan komunitas y jangan di pakai komunitas y.
Zaheraa Syarifah,5,2024-04-28 12:39:53,harap d perbaiki untuk masalah loginnya. karna ketika saya login ga bisa masuk krna terlalu keseringan kluar masuk.
maulana rizki,1,2024-04-28 12:29:58,Sering kena band gak jelas padahal gak ngelakuin hal aneh aneh
Sukaesih,5,2024-04-28 12:11:28,Bagus banget
Ela Elsafiani,1,2024-04-28 11:50:58,"Perasaan kena ban device terus, padahal engga ngapa ngapain"
Sptia 20,1,2024-04-28 11:10:31,"Aplikasinya burik, masa mau login aja banyak drama, ya ada tulisan ""aksi terlalu sering"" lah gini lah gitu lah ga asik banget. Tolonglah yahh harusnya maksimum akunnya 5 atau berapa gitu, masa baru punya 3 akun aja ga bisa login lagi."
Callysta,5,2024-04-28 11:07:53,Orang nya seru-seru dn cepat untuk akrab
anton slow,5,2024-04-28 10:51:56,Suka
Jarwww yy,5,2024-04-28 10:31:02,Bagus
Queen Narra,5,2024-04-28 09:08:42,Aplikasi ini bagus dan sangat membantu sekali 😊🤗
miduk cacad,5,2024-04-28 09:00:30,Bujang
Mrtj Oppo,5,2024-04-28 08:42:17,Sangat memuaskan kan dan memudah kan bertemu teman
Ipan candra,2,2024-04-28 05:21:28,kok saya gabisa log in tolongg diperbaikii
Lyy Ft core,1,2024-04-28 05:09:07,Kerjaan Dev nya cuma Ng ban akun gajelas emng
yogo purwoko,1,2024-04-28 05:08:49,"Saya tidak bisa masuk, tulisannya keluar app dan hapus auto clicker di perangkat saya, padahal saya sudah hapus semua auto clicker yang saya punya. Ga seru sama sekali"
Akbar Tx,5,2024-04-28 04:51:42,Mohon di buka blokir perangkat saya
athiya Khansa,5,2024-04-28 04:33:33,udah bagus aplikasi nya cuma pas mau Voice suara nya sering mantul jadi admin tolong di perbaiki lagi ya😁
Vika Khania,5,2024-04-28 04:19:28,Seru aku jadi banyak temen
Cicing Tuyuk,1,2024-04-28 03:44:38,"Akun sya di ban, tolong di buka"
Lala Lulu,5,2024-04-28 03:32:39,Bagus banget sih
Masrobih sagara,1,2024-04-28 03:19:41,Chat dibatasin aplikasi apaan begini..gak ada balesan dibatasin.. Konyolnya aplikasi jualan orang yang memakainya
ganda gandul,1,2024-04-28 03:12:30,Àà
blitz beck,2,2024-04-28 03:12:13,Kenapa akun saya tidak bisa memposting gambar dan mengirim gambar via inbox ? Mohon penjelasannya.......
changB,3,2024-04-28 02:30:26,Kalo Ada Notifikasi Ada Yang Like Komen Atau Bales Komen Itu Di PERJELAS BALAS/LIKE KOMEN YANG MANA BUKAN MALAH JADI PENCET PROFIL NYA!
Meriandani 2021,5,2024-04-28 02:16:34,Menyenangkan
Aqshal Fawaz Khalis,1,2024-04-27 23:21:31,APLIKASI TAIKK
Ratna dewi,5,2024-04-27 19:56:38,Kok knpa akun aku diban pdhal gk prnah bicara kotor udah 1 minggu gk buka buka tolong dong dibuka
Putra Pertama,5,2024-04-27 19:51:41,Baik
Iman Iman,5,2024-04-27 19:26:37,Enak
Sartamar,1,2024-04-27 19:16:46,Lama banget
Batara Criesna,5,2024-04-27 19:04:49,Semoga menyenangkan
wahyudin gantara,5,2024-04-27 18:16:28,Aplikasi pencari jodo saya dpat pasangan di aplikasi ini hubungan udah sampai 4 thn sekarang udah tunangan trimakasih litmach
Sanju Ahmad,5,2024-04-27 18:03:24,Kalo bikin apk jngn kikir amat lah masa match aja harus pake berlian dlu baru bisa cepet ketemu . Gitu amat
Jojon Jatirogo,1,2024-04-27 16:49:46,Rasis
ily ily,1,2024-04-27 16:36:48,"ngelag² anj, prbaikin dong"
Riii Jaak,1,2024-04-27 15:34:39,Masa mau masuk ga bisa padahal akun baru
Pie Dhell,5,2024-04-27 14:45:10,Bgus
Febri Robyansyah,1,2024-04-27 14:33:54,Kaya b2
Naila Alvina,3,2024-04-27 13:45:47,Banyak yg negatif
Syaffaaa me,4,2024-04-27 13:22:10,"bagus, tp kadang suka lemot , walau memo udah di hps in"
ramdhan alasqolan,2,2024-04-27 13:18:24,Mohon di perbaiki min ko perangkat saya di blokir gk bisa masuk pke akun apapun 🙏
Natalie Audrey Selamat,5,2024-04-27 13:07:42,Mohon izin saya nilainya pakai 🌟
Wahib Umam,1,2024-04-27 12:30:04,Jaringan ga jelas
ANb rijal Rijal,5,2024-04-27 12:27:03,Bagus sekali
humairoh nurhasanah,5,2024-04-27 12:24:27,Nice
Rendi Badot,1,2024-04-27 12:14:21,Gw kaga bisa ganti akun kenapa ya?
Aguy Limsa,5,2024-04-27 11:29:30,Bagus untuk mencari teman..tpi alangkah baiknya dpasangkan dngn satu wilayah lebih cihuy
Zalika Zaina Nisrina,5,2024-04-27 10:59:21,Aplikasi nya bagus banget
Naura Hasna Annida,2,2024-04-27 10:39:28,tidak bisa menambah akun baru
Suci Ramadhona,1,2024-04-27 10:36:47,Kenapa akun saya tidak bisa login padahal akun saya cuman ada 2 kenapa di bilang bnyk akun
LEXUZ official,1,2024-04-27 10:10:43,saya udah ga main akun ke ban .tapi kenapa saldo dana saya otomatis kepotong 50ribu tiap bulan ?
Fanandi Surya faiz,5,2024-04-27 09:13:06,Terimakasi kepada aplikasi litmacht karena aplikasi ini saya bisa menemukan seorang perempuaan yg sangaat cantikkk bernamaa windaa dia sempurnaa pokoknya lebihh dari apapunn dan saya sangat mencintainya♡
Christian Meliala,2,2024-04-27 08:57:24,"Cwenya ga setia semuaaa , akunya disakitin muluu :("
zahwa zachia,5,2024-04-27 08:54:59,★★★★★ Bagus sekalii 💅💅
Jonathan Fernando,3,2024-04-27 08:48:20,Lusa
Chandra Apolinaris,5,2024-04-27 08:11:16,Keren sekali apk ini
