userName,score,at,content
Fakhira Salsabila,5,2024-08-18 07:45:20,bagus banget
Suhendra Suhendra,5,2024-08-18 07:45:01,"Aku suka banget sama permainan zepeto karna sejak aku memainkan permainan zepeto ini aku semakin bnyk teman Online yg baik baik bangett,"
Nur Aaisyah,4,2024-08-18 07:32:43,"ini sangat seru, aku bisa membuat berbagai macam avatar yg bagus"
Halimah Kamaliah,5,2024-08-18 07:29:19,"Aku tau game ini bagus, cuman waktu ku dounwload Kok malah balik lagi jadi gk bisa di dounwload,sama juga waktu main game nya pasti suka macet,mohon ini di perbaiki"
Margareta,1,2024-08-18 07:11:37,"Saya tidak suka banget kalau zepeto adain fitur ""Cobalah!"" Kalau orang tag di postingan mereka, karena melanggar hak cipta dan saya tidak menyukai orang mengambil baju dan copy! PAKE PIKIRLAH ZEPETO! TIDAK SEMUA ORANG SUKA DICOPY!!"
Tukiman Sorong,1,2024-08-18 07:07:21,"Gimana sih zepeto makin kesini makin rusak kan tadi aku mau buat vidio GK bisa-bisa.terus udah di ulang-ulang kali tetap GK bisa jaringan bagus stabil GK bisa zepeto gimana sih,terus Avatar zepetoku GK keliatan.zepeto burik tadi saya mau buat video bisa tapi ngelek yaudah aku ulang bikin vidio pas ke2 kalinya bisa sedikit lagi mau posting eh malah GK bisa Avatarnya ilang lah jadi makin lama-lama makin stres juga kalo zepetonya begitu😠"
Salsa,5,2024-08-18 05:42:49,aku suka banget sama zepeto 💓
Keysha Humaira,3,2024-08-18 05:41:03,Sudah bagus tapi mungkin bisa diperbaiki bug dan lag? Saya sering kali jika ava saya dan yg lain tidak bergerak game nya keluar sendiri jadi mohon diperbaiki ya
Aribah Syahla,5,2024-08-18 05:29:22,Saya belum mencobanya
Sanaji M,5,2024-08-18 05:21:52,bagusbanget tapi agak eror😄
Dede Sutarsih,5,2024-08-18 05:00:12,seru sekali
Mery Keyla,5,2024-08-18 04:54:38,geme nya bagus tapi ngebuk saya Ingin sekali di perbaiki jadi saya kasih bintang 5
Grace Theo Sri Valentina Br Ginting,1,2024-08-18 04:51:11,"Buat developer,tolong di perbaiki lagi.zepeto sekarang banyak ngebug nya, tiba-tiba keluar sendiri.jadi tolong perbaiki lagi zepetonya"
Zahira Nurfadillah,4,2024-08-18 04:45:01,aku kurang suka dengan game zepeto karena aku kesusahan untuk memilih karakter yang tepat
Tia Thalisa,3,2024-08-18 04:26:35,Tolong berikan item rambut yang koin lagi jangan zem terus dong
Ita Agusnugraheni,1,2024-08-18 03:47:44,GK BISA VIDEOCALL
Kaswar Aja,4,2024-08-18 03:44:45,Bung ny min tolang di baikin lama lama benci gua main ni gem bung NY g tau knp keluar sendiri padalah lg main jadi ke reset tolong ya min segera di baikin 😢😢🤌
Adi Putra,1,2024-08-18 03:37:00,"Game jelek ,masa barang dan item yang bagus dan keren hanya bisa di zem saja ?? ,dan item yang koin malah banyak yang jelek jelek ,tolong dev zepeto buat zem jadi gratis ,masa pilih kasih ,dikira pemain zepeto semuanya kaya ? ,klo tidak suka dengan pendapat saya ya sudah ,memang game nya yang buruk kok, satu lagi saat bermain dimap malah lag memori saya luas loh masa patah """
Syakira Fadhilah,5,2024-08-18 03:28:28,"Aku kasih bintang 5 soalnya seru dan menyenangkan tapi aku pengen mereka masukin baju dari idol k-pop yg kayak nct, baby monster, dll tapi kalo yg lain ny aku suka 😊🌟"
