userName,score,at,content
Muhammad Rais,5,2024-05-16 13:31:58,keren
RiZ,5,2024-05-16 05:26:14,Lebih bagus dari Chrome
Agus Tjiawie,5,2024-05-15 22:14:09,mantap
Abd rahman,2,2024-05-15 17:48:24,kalau udah d perbaharui pasti eror lagi. dan data pasti hilang😭
Adiey Jaya,5,2024-05-15 15:50:33,𝓟𝓸𝓴𝓸𝓴𝓷𝔂𝓪 𝓐𝓳𝓾𝓷𝓰𝓴𝓪𝓷 𝓙𝓔𝓜𝓟𝓞𝓛 𝓑𝓾𝓪𝓽 𝓐𝓹𝓵𝓲𝓴𝓪𝓼𝓲 𝓘𝓷𝓲.... 𝓢𝓾𝓷𝓰𝓰𝓾𝓱 𝓛𝓾𝓪𝓻 𝓑𝓲𝓪𝓼𝓪 𝓑𝓲𝓼𝓪 𝓑𝓾𝓴𝓪 𝓢𝓮𝓶𝓾𝓪 𝓢𝓲𝓽𝓾𝓼 𝓓𝓪𝓷 𝓛𝓲𝓷𝓴 𝓓𝓪𝓷 𝓙𝓾𝓰𝓪 𝓐𝓷𝓽𝓲 𝓑𝓵𝓸𝓴𝓲𝓻
Mahiko,5,2024-05-15 06:35:40,"Versi gratis browseran no iklan coyy terbaik,kedepannya gua juga mau premiuman dah"
Aura Cs,5,2024-05-14 14:15:15,Ok
SevenID Gaming,5,2024-05-14 11:34:12,"nice lah , apalagi adblock nya"
Yudi Ardanari,5,2024-05-14 08:57:26,aplikasi oke no iklan pastinya
putra novriady,5,2024-05-14 07:47:54,bagus
Sutarjo Hadiah,5,2024-05-14 06:10:02,fast
Ahmad Syahrosul,3,2024-05-14 01:17:47,"Tolong di update, sekarang situs2 suda mulai bisa tembus anti addsnya dan menampilkan banner iklan, kemarin kemarin masih clean sekarang udah mulai ke bobolan lagi. Tolong di update patch blokir iklannya"
Kak Dyo,1,2024-05-13 23:29:31,"Ini bagus dan bekerja. Saya memiliki koneksi yang baik , dan perangkat yang bagus. Ini memuat terlalu lama. Saya mencoba di browser berbeda, memuat lebih cepat. Saya harap masalah cepat diperbaiki."
Muhamad Dodi Kurniawan,5,2024-05-13 20:43:10,nice browser
Fendi R,5,2024-05-13 10:05:43,"Mantap, lancar"
Deffa Ade Samudra,5,2024-05-13 04:09:49,Mantap
Arison Simbolon,5,2024-05-13 02:52:32,jadi lancar
Mul Yana,1,2024-05-12 18:28:14,Seharusnya ada opsi VPN gratis dengan iklan
Rafi Suci,1,2024-05-12 18:07:19,Ad blocknya gak aktive
Erlanda Setio Aji,1,2024-05-12 16:23:37,Ndewag
Jeffry alfibyan,5,2024-05-12 13:42:33,Siipp
Pakde Raban,5,2024-05-12 12:48:15,"Untuk yang terbaik keren saya selalu memakainya, top markotop."
Urwah A,5,2024-05-12 10:24:26,"browser yang aman dan cepat, banyak juga fitur menguntungkan yang tersedia seperti ad-blocker, vpn, DLL"
Sastro Birowo,5,2024-05-12 03:27:10,Mantap banget
Alfian Hasibuan,1,2024-05-10 16:26:22,Iklanya parah
Farhan Sidqon,5,2024-05-10 15:32:08,"saya suka, pengalaman baru. Bagus"
Mohamat Andre,3,2024-05-10 10:15:33,Terjemahan nya terlalu lambat tolong di percepat
Anom Florist,5,2024-05-10 09:02:54,tanpa iklan.. mantapp
Komar udin,3,2024-05-10 06:29:50,"𝑴𝒂𝒂𝒇 𝒅𝒊𝒃𝒖𝒂𝒏𝒈, 𝒔𝒆𝒃𝒂𝒃 𝒃𝒆𝒓𝒂𝒕 𝒑𝒂𝒅𝒂𝒉𝒂𝒍 𝒉𝒑 𝒌𝒖 𝒓𝒂𝒎 8 𝒋𝒆𝒍𝒆𝒌 𝒑𝒐𝒌𝒐𝒏𝒚𝒂 𝒃𝒐𝒔"
EMPL Channel (Eddhy),5,2024-05-09 14:29:46,mantapppppp
Wanz Bastian,4,2024-05-09 13:42:53,Mantap bisa memblok iklan bandel di dood dan streamtape. Tapi sayang fitur player videonya gak bisa ilang. Jadi ada masih ada FF REW Pause Play dan menit durasi ikut muncul di video. Jadinya mengganggu banget. Untuk saat ini gue tetap menganggap UC masih yang terbaik meskipun sudah diblacklist dari playstore karena kehebatannya itu.
Arya Eka,1,2024-05-09 07:29:04,Mau search tiba tiba muncul DNS_PROBE_POSSIBLE hadehh
ardhi nugrahanto,2,2024-05-09 02:03:53,force close after last update
I Putu Rama Wijaya,5,2024-05-08 14:12:15,mantappppppppppp
Raranray Ray,5,2024-05-08 13:59:14,Mantap
Abdillah Ahmad,5,2024-05-08 13:45:56,opsional
farel abubakar,5,2024-05-08 12:34:34,Browser yang punya fitur lengkap dan nyaman digunakan
Sutarto “Sutar_44” S,5,2024-05-08 09:11:28,Sangat memuaskan
Heru Subiyanto,5,2024-05-08 00:42:28,"ringan, cepat dan bebas iklan serta jarang eror"
Nasuha Eko,5,2024-05-07 16:07:06,mantap kerenn puas
Kapal Bot,5,2024-05-07 15:42:06,Mantap
m zainul abidin,2,2024-05-07 14:50:08,"sering update malah slow.,gk bisa kompres data,sering error.. masih lebih baik adiknya yg beta/night"
Muhzazin Ahmad,5,2024-05-07 11:18:09,Good
Xanz,5,2024-05-07 10:45:54,Tingkatkan terus keamanannya. Thx untuk tim Dev yg mampu menghadirkan browser terbaik ini.
ICHANK RIPIT,4,2024-05-06 17:47:43,Ok
Nadyra Salsabila anggiani (Dyra),1,2024-05-06 16:28:01,Link film banyak gak bisa di buka
Ontorejo Ontoseno,5,2024-05-06 13:07:05,Mantull
Ahmad Zaky Mubarak,1,2024-05-06 12:04:41,Loading page akhir-akhir ini lambat.
Ahmad Nur Hidayat,3,2024-05-06 10:42:44,belakangan ini ko muter mulu ya klo buka link
Lindo,5,2024-05-06 05:47:33,Aplikasinya keren.
Wesly Renaldy Lette,5,2024-05-06 00:25:09,BROSWER TERCEPAT YANG PERNAH SAYA PAKAI👏👏
Mursid Firmansyah,5,2024-05-06 00:18:18,Aplikasi yg bagus
Mul Yadi,5,2024-05-05 14:55:12,Sangat membantu
panji 12,5,2024-05-05 03:22:46,browser bagus nggak ada iklan nyaman buat browsing
Andri Soemantri,5,2024-05-05 00:24:20,keren
Arul Sagita,1,2024-05-04 17:43:51,Setelah diupdate makin lelet saat download. Aplikasi tak jelas
Aji Yahya,1,2024-05-04 15:51:29,tambahin payment bat untuk Indonesia
Gunawan Yoga,5,2024-05-04 13:12:39,iklan langsung minggat
Robi Darwis,5,2024-05-04 02:53:14,💪👍
Fadli Friyanto,5,2024-05-04 02:25:20,"yang bilang lemot, itu koneksi internet hp lu dan lu pakai banyak adblock. jangan asal ngejudge gaptek!!"
471 Wmko,4,2024-05-04 01:00:26,Fitur translate tidak berfungsi
Abdul Badong,2,2024-05-03 21:35:19,Tidak ada extensions sangat tidak rekomendasi
Usdekman,5,2024-05-03 18:42:52,Sangat oke
ABDUL HAMID,5,2024-05-03 12:59:15,baru pertama kali nyoba browser brave
Rizqi Kurniawan,2,2024-05-03 12:14:45,Kenapa ketika mendownload tidak muncul pop up bar download nya
Abdur Rohman,5,2024-05-03 01:16:49,"Aplikasi terbaik yang pernah aku install, iklan benar-benar dihapus."
REKSA BAHARI,5,2024-05-02 20:14:05,Bagus sih
Vax,1,2024-05-02 15:43:22,Lemot gajelas
HS channels,3,2024-05-02 12:50:56,"makin lemot Anj,yg mau instal saya saranin jangan,cari addbloker lain aja."
Atoh Haryadi,5,2024-05-02 12:35:47,mantapppp
SFNanggroe22 Official,5,2024-05-01 20:35:45,Ok
Ezar Ramadhani,1,2024-05-01 18:50:20,Sangat mengecewakan
New Casstle,5,2024-05-01 18:48:38,"Yang bilang ini lemot,fixs hp lu yang kentang. Ngaca ke device lu woii Jan cuma ngejudge doang"
Yusuf Wisnu,5,2024-05-01 11:31:40,Bagus tana iklan
Fasanime,1,2024-05-01 04:45:51,"Udah beberapa bulan ini , brave bukan lagi browser untuk ilangin iklan, nampaknya fokusnya cuma ke vpn, udah di tunggu beberapa kali update berharap browsernya bisa ilangin iklan, tapi gak juga sampai sekarang. Kalau ada yg cari browser dengan adblock, brave saat ini sangat gak di saranin"
Syamsur Rahmatillah,5,2024-04-30 23:02:00,tanpa iklan
Ihsan Alfarizi,5,2024-04-30 21:32:21,mantap dah
Aty,5,2024-04-30 15:31:40,Anjay
Yoga Amista,5,2024-04-30 11:58:23,niceeeee
