userName,score,at,content
Adrianus Christianto,5,2024-05-01 22:55:08,Peler
Isna Prahesti,5,2024-05-01 21:15:43,sangat bagus
ridwan fauzi,5,2024-05-01 20:14:42,"Udah lebih bagus dibanding dulu, banyak banget perbaikan yg bikin game lebih enak, seru, dan tetap pada inti permainan game clash royale yg dlu yaitu strategi dan ketepatan terbaik Yang akan menang"
4PA25_Isma Kamila Maulida,1,2024-05-01 16:45:31,Game tai
Ferry Muzawwad,5,2024-05-01 16:21:55,game ini sangat membantu otak berkerja
Ucox Baba,2,2024-05-01 15:12:32,"Game apa ini, aku udah main lama sebagai f2p, sekalinya ketemu musuh yang p2w langsung kalah, tiap main arena musuhnua nggak setara apalah"
joash official,1,2024-05-01 15:09:11,Untuk pencarian musuh tidak adil
Bun Napit,2,2024-05-01 15:02:01,supersell👍🏿
Julian Fier,1,2024-05-01 13:42:03,"supercell bapuk masa gw tiap mau naik arena 12 card musuh nya level 12 semua, tapi knp player"" level 12 ini munculnya cuman pas gw mau naik arena hadeh supercell"""
Johnnie_ Walker,1,2024-05-01 13:36:42,Game itil..
Farel Andriano,5,2024-05-01 13:24:09,mantap
Hank Walkers,1,2024-05-01 12:45:56,GAME TAI PAY TO WIN
Ujang Solihat,5,2024-05-01 11:35:03,bagus dan seru
Fyyzz,2,2024-05-01 11:11:51,"Matchmaking sangat tidak seimbang Tambahkan fitur tambahkan teman Game jelek, sering reconnect"
