userName,score,at,content
Heni Catur,3,2023-02-05 11:59:29,Sudah beberapa hari video yang saya belajar yang saya beli tidak bisa terbuka dan kalaupun terbuka itu sangat lama?ada apa dengan udemy
Wildan Ahmad,5,2023-02-04 07:15:41,"Request feature zoom, kayak yutub"
abie naufal,2,2023-01-30 07:09:42,"Tolong di perbaiki ,saya buka udemy di laptop lancar, tp pas saya buka di HP videonya ga mau jalan, selalu loading terus."
Muhammad Subhi (subhi),5,2023-01-29 12:35:52,the best E cours
Universe Cosmos,1,2023-01-24 04:24:48,"Udemy kenapa lagi deh apk nya setiap download materi 2gb pasti penyakitnya muncul lagi , hadehh gini amat apk kursus tapi teknologynya serasa apk pinjol ilegal"
Muhamad Irfan,5,2023-01-22 12:07:40,Good app to learn something advanced
Ryan Alfarizi,4,2023-01-18 08:16:15,masih ada sedikit bug but its okay
muhammad al mahy,5,2023-01-16 22:01:37,Sangat membantu untuk belajar kursus lewat online.
Achmed Rafi Prakoso,5,2023-01-15 05:43:03,keren
Ansar Aslan,1,2023-01-14 15:59:33,Saya bahkan tidak bisa menonton video yg telah di download
TPTL 2 MUHAMMAD UBAIDILLAH,3,2023-01-13 13:10:21,Tidak bisa membeli kursus dengan google pay dan DANA sementara saya kasih bintang 3 dulu
Widodo Pangestu,5,2023-01-11 12:36:26,Cool learning platform
Danny Agniawan,4,2023-01-08 15:59:10,sangat membantu
Ruby Teja Kusuma,3,2023-01-08 15:07:10,"This app experience is much more inferior compared to the web one. Lack of video players features, library loading, etc. Pls improve"
tama firs,1,2023-01-08 01:58:21,Saya sudah bayar dan pake beberapa hari Pas mau buka hari ini ga bisa loading terus.🙏
rivaldo mogot,5,2023-01-06 17:58:24,pembelajaran yang sangat baik dan terjangkau
ridho fadhillah,5,2023-01-05 22:21:08,"nice app, simple and easy to use"
Sulthon Fake,5,2023-01-05 05:33:45,"bagus, semoga dapat membantu saya mencari ilmu baru"
Dark Culture,3,2023-01-02 02:06:00,"tidak ada menu transaksi untuk melihat kode pembayaran kursus yang belum dibayar, harus mengulang dari proses awal dan terkadang terjadi error saat user menekan tombol 'beli sekarang'"
Erik Maruapey,5,2022-12-30 17:32:51,exelent
Ujar Kua,5,2022-12-30 17:32:48,Kursus online paling bagus dan top
Catur Fm,3,2022-12-30 07:01:51,"Mohon tangani kasus ini : saya sudah beli kursus wordpress tadi siang. Ada bukti pembayarannya namun tidak ada proses sampai skrg. Nah, pas saya klik bayar, muncul lagi nomor utk pembayaran. Mohon diperbaiki karena saya merasa cukup dirugikan."
Little Rooky,1,2022-12-27 14:11:55,"Bisa didownload sih, cuman harus buka aplikasinya yang mana harus perlu kuota untuk membukanya. Padahal niatnya download biar bisa belajar ketika tidak ada kuota atau internet. Nyesel saya habis duit beli kursus disini 😠"
david hermawan,5,2022-12-22 10:28:28,Good
Dadang Farista,1,2022-12-21 08:26:25,"Saya mau membeli paket pelatihan, kenapa tidak bisa? Saya sudah coba via pulsa dan via bank. Tulisannya pembayaran tidak tersedia. Mohon ditindak lanjuti dan diperbaiki ya, saya sangat membutuhkan pelatihan tersebut. Terima kasih"
Yedi Aryadi,3,2022-12-21 08:19:42,"Kenapa ya ini ga bisa dibuka, gabisa masuk ke menu, pembelajaran nya juga ga muncul loading terus???"
Taha M,5,2022-12-20 13:09:23,"I can Learn a lot course here, wonderful"
Zulfikar Safarwadi,5,2022-12-12 03:13:07,good
Fatkhurohman Fatkhurohman,5,2022-12-07 11:02:42,Aplikasi yang sangat bermanfaat.
Siti Rofiah,4,2022-12-03 19:11:26,untuk unduh video susah banget:(( kalau pembjrnya oke
yusepridwan,3,2022-11-29 15:02:25,"Kenapa video Corsus UDEMY saya gak bisa jalan, kalo menggunakan WiFi, Tetapi selalu harus memakai kuota/data internet. Tolong Solusinya. (Kasih Bintang:🌟) Terimakasih atas, arahannya, Utk menonton UDEMY pake WiFi ternyata, harus pake CHROME yg terupdate. Sampai saat ini sdh bisa. Akan tetapi, menonton dari APLIKASI UDEMY, masih problem, tetap gak bisa jalan. (Bintang nya naik 🌟🌟🌟 dulu). Klo ada solusi LG utk APLIKASI UDEMY bisa pake WIFI, saya kasih bintang 5."
Fatur Rahman,5,2022-11-28 22:15:22,sangat membantu
Praja Dilla Atos,1,2022-11-27 11:42:49,Kenapa saya tidak bisa membuat akun? Walaupun jaringan internet saya sudah bagus tapi tetap tidak bisa.
Gerda mathilda,5,2022-11-26 23:32:37,"aplikasi Ini Keren, Membantu aku Belajar untuk peningkatan Karir Aku"
Taryono padma,1,2022-11-25 23:15:34,Saya sudah daftar di kursus online udamy.pas mau login susah sekali. Gagal terus katanya ada keahahan email.ah pusing
Budi Herman,4,2022-11-22 15:00:58,lebih mudah dan gampang dimengerti
Firman Adriansyah,5,2022-11-22 13:47:53,"Saya telah membeli course sql an. Firman adriansyah tapi sampai sekarang belum ada konfirmasi tolong diperhatikan, terimkaaih telah di respon dengan baik makasih udemy"
redemptus,5,2022-11-20 03:02:46,great app
Ekhy Gobel,5,2022-11-19 15:00:01,aplikasi mantappp
Sidiq Toha,3,2022-11-19 11:24:50,kenapa saaat pembayaran via google play selalu ditolakk anjjjgg lah
Yeyeb A. Hakisya,5,2022-11-18 11:09:37,bermanfaat
Kondik Buswaw,1,2022-11-18 08:07:33,"Udemy adalah aplikasi berbayar terbodoh. Udah bayar tapi nggak masuk, mending hapus aja tuh aplikasi dari google. Gak guna"
Putri Tika,3,2022-11-12 09:57:52,"Aplikasi ini sangat bagus dalam pembelajaran. Namun saya pikir pengembang perlu memperbaiki sistem yang bermasalah. Aplikasi ini sulit untuk dibuka, selalu loading dalam waktu lama. Sangat memakan waktu menunggu aplikasi bisa digunakan. Saya mohon perbaikannya."
supra Yoga,5,2022-11-12 01:11:53,Sejauh ini bagus dan suka ada promo untuk course nya. Mantap smoga bermanfaat
Hardi Nur Afriansyah,5,2022-11-10 07:51:33,Terus ditingkatkan kembali kecepatan respon pada penggunaan aplikasinya
Yasir Muhammad,1,2022-11-08 04:50:04,"Versi saat ini sangat payah. Saya sudah coba update ovo, sudah cb update mobile banking, sdh cb update aplikasi udemy tetap saja tidak bisa lakukan pembelian course via ovo-google pay atau pun langsung dr mobile banking. Dengan pesan eror kesalahan server. It's sucks !"
Irsyadur Ramadhan,3,2022-11-08 02:28:54,Ini kenapa ya saya beli kursus di web tetapi tidak bisa melihat kursus yang sdh dibeli dari web udemy y? Apakah beda server dan database atau gimana?
Emmanuel Wijaya,5,2022-11-07 04:05:25,Nice platform to sharpen your skill
Anisa rahmani,2,2022-11-06 15:39:14,Udemy lagi eror atau gimna ko ga bisa beli kursus???? Udah diklik tetep ajah haga sma mau di simpan dan di bayar nya ga ada???
tom prayitno,5,2022-11-06 05:39:36,Bagus banget. Bisa ikut kuliah online
A Zidni Zainul I,4,2022-11-05 06:20:32,"In my phone, i can't play video. When i download it, it still can't to play"
VISEL Teknologi,3,2022-11-03 17:56:46,"Servernya lelet saya kasi bintang 1,kursusnya keren saya bri bintang 5"
Karolus Kurniawan,5,2022-11-03 17:07:23,Best App for learn anythings
Muhammad Imam Alqamar,5,2022-10-31 08:11:00,(ﾉ◕ヮ◕)ﾉ*.✧(☆▽(人 •͈ᴗ•͈^_________^)(☆▽☆)｡◕‿◕｡
Adiel Bawana,5,2022-10-29 10:46:10,Proses mendownload kursus memakan waktu yang lama padahal sinyal stabil dan cepat
Rommy Hiola,5,2022-10-26 18:05:17,👍
Cherry Jayhawk,2,2022-10-22 16:48:17,Aplikasi sangat lelet
Alvien Setianingrum,5,2022-10-20 12:14:46,sangat membantu sekali dalam meningkatkan skill yang saya inginkan. keren..
rizkydhani Dhani,1,2022-10-16 18:30:03,Gak bisa login
Gery Selang,5,2022-10-16 15:13:44,"Good, Great thanks you"
Aryana Saputra,5,2022-10-10 07:16:18,baik
Edi Purwanto (Edi Purwanto),5,2022-10-10 01:59:03,"Untuk pelajaran yg sdh di download, malah gak bisa diputar..."
Syaiful Akbar,5,2022-10-09 02:11:31,"Kelengkapan untuk belajar sangat bagus, banyak pilihannya, dan juga memudahkan untuk para pelajar"
ridho reynaldo,5,2022-10-07 04:13:26,nbtap
Nugraha Agung Taro,1,2022-10-06 14:53:32,"Maaf, Saya mohon untuk course yang ada keterangan subtitle / caption bahasa Indonesia. Jika video tersebut tidak keseluruhan / hanya sebagian video pembelajaran nya yang ada subtitle Indonesia, sebaiknya jangan diberi keterangan CC: Indonesia, karena saya merasa kecewa dan tertipu ketika sudah membeli course dengan harapan ada subtitle / caption bahasa Indonesia, tapi FAKTANYA hanya sebagian / setengah video dalam kursus tersebut yang ada subtitle bahasa Indonesianya."
Ridwan Saputra Rahayu,5,2022-10-03 11:14:55,MANTAPP
Ferindra Eko Prasetyo,1,2022-10-02 01:15:19,"Saya melakukan pembayaran melalui google Play yang tersedia pada link course tetapi course tidak masuk ke my course, sudah email tapi balasannya disuruh coba order dengan metode lain. Uang yang saya bayar gimana nih bisa di refound atau gak, jika google Play mana nih tanggung jawabnya?"
Bukhori Muslim,5,2022-10-01 11:39:05,quick learn to achive new skill
Hxn26IX,4,2022-09-30 09:52:55,Fitur notifikasi belajar tidak berfungsi dengan baik tolong perbaiki ini
