userName,score,at,content
123 456,1,2024-06-02 12:17:37,Saya kurang suka semenjak stumble guys di pegang scoopely
Dani Santika,1,2024-06-02 12:14:25,Geravik nya burik banget
Nara Raisha Azalia,5,2024-06-02 12:13:24,Yah lumayan tapi mohon kurangi mb nya ya biar kuotanya g kekuras
Putra Abadi,5,2024-06-02 12:13:08,Game nya bagus banget dan tidak terlalu susah dimainkan saya beri bintang 5 karena game nya sangat keren 👍
Yanti Ristiyanti,5,2024-06-02 12:06:43,Bagus
Dewi Putri,1,2024-06-02 11:59:27,game lompat lompat
Rendy Purwanto,5,2024-06-02 11:53:07,Game nya bagus tapi pemain nya ngeselin
Askhandry Hd,1,2024-06-02 11:50:25,Sekarang nih game udah kagak seru karena banyak orang orang curang semua..
dery studio,1,2024-06-02 11:49:54,Game nya sering lag trus sama berhenti sendiri pas main mohon di perbaiki kaya game sebelah epep!!!!!!!!!!!!!!!!!
Reiha Maulana akbar,5,2024-06-02 11:44:43,Keren
Saomi Omi,3,2024-06-02 11:39:15,gem ini oky lah
satria nurhakim,4,2024-06-02 11:34:39,"Menurut ku game nya udah bagus, cuman ada bug."
albi Bodoh,5,2024-06-02 11:33:40,Minus di iklan aja Soalnya udh bagus mlh ada iklan
Rosa Agustin,4,2024-06-02 11:30:07,Pas mau main loading nya lama
Gusti azarah,1,2024-06-02 11:28:01,krena ngelek
Dapa,1,2024-06-02 11:26:34,stuck gabisa login
Akram Hamdani putra,5,2024-06-02 11:22:46,Bagus tapi kok ada iklan
Radhika oktara xony 6,5,2024-06-02 11:11:19,Terlalu gyampanggs
Nisa Agni,4,2024-06-02 11:10:43,Seru aja
Muhammad afra Dhani,5,2024-06-02 11:09:00,Game unik bgs
RizzXz`々,1,2024-06-02 11:07:00,Game nya sangat bagus dan melatih kesabaran ku terimakasih developer
Tri Lestari,5,2024-06-02 10:58:48,Stumble guys adalah game favorit kuĺ
ahun 1,5,2024-06-02 10:57:06,Menarik tapi susah main map yang aku gak suka
wahyu strad,4,2024-06-02 10:48:13,Ini keren sih tapi aku kasih bintang 4 deh
khan Sol,5,2024-06-02 10:46:49,Bagus gemenya
Jamhor Akli,5,2024-06-02 10:44:02,wow
Hilmi,4,2024-06-02 10:36:27,Bagus sekali cuma terkadang tidak bisa log in
Athiyah Hijab Muslimah,5,2024-06-02 10:28:47,Seru bangettt
Rosmariana Hutabarat,5,2024-06-02 10:26:49,Boooowwwleeh enak banget
Apen Supendi,4,2024-06-02 10:25:16,permainannya bagus tapi...kalau diawal permainan itu loadingnya lamaaaa bgt udah stage nya susah²kadang kalau kepencet/ keluar dari permainan loadingnya diulang lagi tolong di perbaiki dong developernya
Azykra Arsento,5,2024-06-02 10:15:42,Bagus banget Ampe aku mewing Lo mas rusdi
Nuraeni,3,2024-06-02 10:03:22,bagus banget geme nya walaupun aku nggak tau ada iklannya jadi aku kasih nilai tiga deh buat gemenya 🥲🥲
Arjuna 2020,5,2024-06-02 10:02:30,Sangat seru
Asifa Asifaliana,5,2024-06-02 09:58:50,10/10 ☺👍
Ghana Priananda,1,2024-06-02 09:56:07,Game nya udah gk kayak dlu lgi
Hisyam Atthabarani,5,2024-06-02 09:54:59,Uwks I
Dede Wahidin,5,2024-06-02 09:50:35,Suru permainan nya gak bikin gabut
Melyana Samot,5,2024-06-02 09:47:06,Game ini sangat bagus dan menyenagkan
Aloysius Ngganggi (Aloyy),5,2024-06-02 09:44:59,Game ini sangat asik dan bisa Mabar dengan teman ku 👍
Mukhlis Adhi Budianto,5,2024-06-02 09:44:09,Game ini sangat sangat bagus seru lagi jadi gak bosen
Satria Lia,1,2024-06-02 09:37:52,Game ini kenapa setiap gua mainin lag terus ya..padahal jaringan di rumah ak bagus terus..banyak bug nya lagi haduhhhhhh nyesal gua download game ini !!!! Tolonglah developer perbaiki game ini
Restupertama,4,2024-06-02 09:35:47,"game bagus tapi banyak bugnya, terutama kalo pengen lompat di block dash selalu ngebug kepentok"
Alvaro Deco,1,2024-06-02 09:32:50,Game babi masa kalo di over & under jatoh spawn nya di paling awal padahal dah nyampe kotak yang naik turun terus di lava rush udah checkpoint spawn nya di awal👎👎👎👎👎👎👎👎👎
Tiara Ayulestari,2,2024-06-02 09:32:17,Aku udah top up 100 rp tapi ga main game ini lagi
Junita Ngofangare,5,2024-06-02 09:29:46,Sangat bagus buat saya senang
Jeffrey Keram,5,2024-06-02 09:28:45,Game in memang seronok game ini bagus untuk menghilang kan bosan dan tantangan yang dihadapi sangat seronok game stumble guys memang seronok
Bayu Galang,5,2024-06-02 09:27:05,Game nya bagus wajib download Baaaggguuus 😍🤩🤩🤩🤩🤩🌚
M.isya.Z Zulkifli,5,2024-06-02 09:26:20,Seruuuu!!
Fall NoZ,5,2024-06-02 09:23:27,Good
Ahmad Junardi,1,2024-06-02 09:23:12,Bikin esmosi 😡🤬🤬🤬🤯👿
Balonku Ada5,3,2024-06-02 09:21:26,Bagus sihh tapi tolong developer wifi nya ngelag
Muh Khair,1,2024-06-02 09:21:11,geme ini sangat bagus membuat kita steres dan gila saat memainkannya saran gue enggak usah di mainin🗿
