userName,score,at,content
Advan syakir ramadhan,5,2024-08-05 10:55:44,sangat 😎👍
eskrim Coklat05,5,2024-08-05 10:50:13,Bagus bangettt tapi Mimin yg liat siapa yg ngirim kasih tau donggg ada yg bilang aneh²
Dodo Bogor,5,2024-08-05 10:43:24,Sangat menyenangkan
Renta Re,4,2024-08-05 08:29:40,Aplikasi nya bagus bisa merubah kegabutan ku💋
Askyah Kyah,5,2024-08-05 08:20:32,Sangat bagus dan cocok
Indah Nuriza,5,2024-08-05 07:36:44,sangat bagus untuk berkomunikasi dan tanya jawab
Marintan Damanik,5,2024-08-05 06:25:00,bagus bettt
Nazwa Lastiana,2,2024-08-05 04:46:08,",,,..A,,,,a,,,,,,,,,,,a,,,,,,..."
Desi gojeh Dedi,5,2024-08-04 21:48:43,seru tau agak rumit
Elisabeth Dita Triasari,1,2024-08-04 18:18:46,gabisa cara berhenti berlangganan buat yang premium
Well Baktiar,5,2024-08-04 16:51:05,omaa
Sarz Goa,5,2024-08-04 14:48:33,rowrr
Kholilun Farraz,5,2024-08-04 14:15:55,yg baca komen ini Semoga ia menjadi penghuni surga Firdaus nanti aamin
Rayyan Verlansyah Harditama,4,2024-08-04 14:09:22,Lumayan seru sihh
Tasya Septiani,1,2024-08-04 13:57:47,"Gabisa dibukak aplikasi nya,loading terus"
Kamila Paul,5,2024-08-04 13:51:28,aplikasi nya bgs tapi harus pake pro biar keliatan siapa yang ngasih pertanyaan nya harus bayar
Rini Mai,5,2024-08-04 13:45:12,Aplikasinya bagus banget
Syaliq Aca,5,2024-08-04 13:43:37,seru
Devina agiya,4,2024-08-04 13:40:46,Bagua
Salsabilla Avia Syarifah,3,2024-08-04 13:34:35,biasa aja ya
Syakilla Ratna,5,2024-08-04 13:32:52,baik
Putri Putri,5,2024-08-04 13:27:58,Baguss sukak
Shiha Lengkong,5,2024-08-04 13:08:58,bagus
Adriel Yosafatmalau,5,2024-08-04 12:54:58,Apl nya bagus
Alifia Khansa,5,2024-08-04 12:43:40,bgus bgt aplikasi nyy
ulan Dari,5,2024-08-04 12:42:25,Bguss bngett
Neng Lina,5,2024-08-04 12:41:15,"Waktu itu 1,8 m sekarang kok jadi 50 MB an 😑👊💩 👺"
raisa khumairoh,5,2024-08-04 12:28:21,Seru banget
Shen Viera,5,2024-08-04 12:02:49,"SERU, MKSH KAKS"
Lailatul Hasanah,4,2024-08-04 12:01:39,Baguss bngtttt
Andini Karisa,5,2024-08-04 11:53:23,bgusss bgttt
Laura Therania,5,2024-08-04 11:12:51,karna seru bangettt
Gabriel Satria Ibani,5,2024-08-04 10:32:15,bagus buat iseng 🗿
Assyila Kamila Azzahra,5,2024-08-04 10:11:24,"BAGUSS KALII BAHH SERUU COKKK, TAPI KALO MAU SIAPA YG NGIRIM PESAN HARUSS BAYAR. MACAMM MANA LAHH INIII MALASS KALII, CANDAA MINNN JAN DI BAWAA KE ATII YAA MIMINN 😍😍😋😋🤩🤩😘😘"
Surya Dinata,5,2024-08-04 10:01:08,Seruuuu ajaaa
Dida junafis Al fausta彡,3,2024-08-04 09:24:00,agak jelek sih karena loging nya lama
Yosua Nugroho,5,2024-08-04 08:55:20,Mantap
Indra Bayu,5,2024-08-04 08:10:55,❤❤
Petra Feodora aurelie,5,2024-08-04 08:06:16,"bagus banget, bisa buat kasih pesan anonim atau apapun itu"
riswanto otnawsir,4,2024-08-04 07:59:24,Aplikasi ini tu gak bili gt
Leony Khadijah,5,2024-08-04 07:56:18,"Singkat, padat, jelas, seru."
Lala Nabila,1,2024-08-04 07:38:33,"apaan ajg, masa temen temen aku udah pada isi ngl ku tapi gaada notif yang masuk udah di cek jaringan dll masi aja gaada notifnya"
Saraf Anime,3,2024-08-04 06:50:26,Plis jangan bikin bot yg nanya lah
helmidawaty syifa,5,2024-08-04 06:25:09,aplikasi ini bagus bangett
lala brot brot,5,2024-08-04 05:43:58,seru banget and ada banyak orang yang confess ke aku
