userName,score,at,content
Nuhaya Nuhaya123,5,2024-05-01 10:21:45,Pinterest nya bagus banget cute
Ikan,1,2024-05-01 10:20:09,Sinyal susah bgt pdhl di aplikasi lain lancar
Nasya Nasya,5,2024-05-01 09:39:09,Aplikasi ini dapat membantu kita untuk mencari apapun
Wtb anggra,5,2024-05-01 09:28:31,Yey
Sterylsam Sibuea,5,2024-05-01 08:22:42,Bagus cocok untuk kerajinan dan yg lain lain aku beri bintang 5
Putri madhita Angkasapura,5,2024-05-01 08:01:19,"Aplikasi nya udah bagus saya suka sekali dengan aplikasi nya, semoga bisa ditingkatkan lagi biar lebih bagus lagi"
amelia agustina,5,2024-05-01 07:40:31,😋
Nadya Christin,3,2024-05-01 07:39:36,"Bagus,tapi ngelag banget mana ngelag nya lama pula,padahal jaringan udah bagus hp juga biasanya ga ngelag,kalo mau unduh gambar juga biasanya harus pencet berkali kali,tapi bagus app nya ngelag aja si kekurangannya suka tiba² kalo awal² masuk gada gambarnya harus ulang lagi keluar, re fresh terus masuk lagi dan belum tentu juga udah ga ngelag lagi apa engga tapi bagus kok berguna banget terima kasih🙏"
Kobar Chicken2,5,2024-05-01 07:34:52,Baik
Ai Nurhayati,4,2024-05-01 07:21:28,Sangat bagus
Yayu Wulantira,5,2024-05-01 07:17:17,.....bgs
Zhafran Rauf,3,2024-05-01 07:12:44,"kenapa saya ingin masuk dengan akun google tidak bisa ya?, padahal saya sudah mengklick tombol nya"
Nur Auliya,5,2024-05-01 07:10:35,Bagusss
artha Yulita,4,2024-05-01 06:57:34,Baguss bangett aplikasi nya berguna pokoknya
Rifa Alifa,5,2024-05-01 06:37:07,"Bagus dan keren, kalo kita mau cari apa-apa pasti dapat"
Erisa Putri,4,2024-05-01 05:17:00,Bagus banget
Jus_4,5,2024-05-01 04:51:06,Cool art
Sudaryadi Andika,5,2024-05-01 04:27:35,Bagus
Nabila Auna,5,2024-05-01 04:11:28,Okelah aku suka mksh dreffroper
Rizki Firdaus,5,2024-05-01 04:11:22,Kece
Pongky Nasution,5,2024-05-01 03:58:10,Bagus deh pokoknya 👍🏻
Fadillah Syifa,5,2024-05-01 03:42:49,Sangat bagus dan bermanfaat😘
Ade Lukis,1,2024-05-01 03:28:53,Tidak bisa menginstal
Fatima Azzahra,5,2024-05-01 03:04:51,Apk bagus banget
Daam Kasti,5,2024-05-01 02:57:16,👍
Luvea endriane Prasetya,5,2024-05-01 02:39:57,"Aplikasi nya bagus banget ada banyak gambar gambar lucu,bagus dan saya juga izin simpan gambar nya untuk konten konten saya bernama Yaya, Boboiboy editz shorts saya juga sudah izin ke anda untuk membuat konten dengan gambar yang anda punya"
Tubagus Yamin,3,2024-05-01 02:35:55,Bagus lah ya udah segitu aja🤭
Reina Lee,4,2024-05-01 00:45:57,Gambar² nya aesthetic bgttt
Vita Vita,5,2024-05-01 00:45:16,app favv
yunita barus,5,2024-05-01 00:43:28,"Cocok... untuk muka muka whatsmock ( fake chat ) jadi muka muka nya lucu cantik gitu aesthetic 🍓 kaya muka orng, korea china jepang ✌ cukup itu saja..."
Najla qaisara Shalihah unus,1,2024-05-01 00:31:16,APK ANEH MASA MAU LOGIN SELAALU ADA MASALAH TOLONG LAAH DI PERBAIKIII!!!!!!!!!!!😡😡🤬🤬🤬
Intan Keiko,5,2024-05-01 00:19:27,Aplikasi nya bagus banget apalagi kalo buat nyimpen pokoknya ini baling bagus!!!!!
Surianti Bentang,5,2024-05-01 00:17:35,Sngat bagus ini app👍😎
Andika Jaya Putra,5,2024-04-30 23:36:12,👍
Revhina Gitar,5,2024-04-30 23:34:49,Aplikasi nya bagus buat cari wallpaper foto foto dll
Ersa Patemon,2,2024-04-30 15:57:17,GAA BISA NYALIN PESAN.
Yessi Kamila,5,2024-04-30 15:53:26,Bagus
Bunga Aurelia Palinggi,2,2024-04-30 15:35:23,ga bisa login pake google
Maryam Wibowo,5,2024-04-30 15:21:34,Menurut ku ini bagus banget aku suka sih
Lulu Dalisha,5,2024-04-30 15:17:13,Sangat bermanfaat
mardianto sd,5,2024-04-30 15:03:00,Mantap
Tazkia Fauziah,4,2024-04-30 14:54:31,"Bagus bagus banget, cuma tolong tambahin fitur baru buat bisa download video juga donk please, gpp meskipun harus ada tulisan pinterest di atasnya juga,*kayak capcut pake template"
M Rifki,5,2024-04-30 14:21:54,Bgus
Lisa Mawar,2,2024-04-30 14:20:31,Mmm.. cara masuk nya gimana? Tolong yang udah tauuu tolonginn aku juga mau masukkk
Sunarsih Narsih,1,2024-04-30 14:13:11,Apk gak guna
Gavin Faizan,5,2024-04-30 11:51:13,😃😃😃😃
Dewi Trisnawati,1,2024-04-30 11:39:09,aneh ngga bisa masuk padahal aku udh masukin nama sama alamat malah ngga bisa gimana sih yg bikin ini nya ga becus jadi orang
Tantri Naila,5,2024-04-30 11:31:02,Apk nya sangat bagus untuk menyimpan foto/video
Nurul Qoyimah,5,2024-04-30 11:20:31,no komen bagus bgtttttttttttttttttt
styar feru,5,2024-04-30 10:43:45,Baguss bangetttttttttt
AOI___zaaa3,5,2024-04-30 10:15:43,Sangat bagus semua photo ada di sini ❤
celin angela,5,2024-04-30 09:52:48,OMG aku gabisa berkata kata lagi banyak banget foto yg aku mauin dari dulu siapa sih yg bikin aplikasi ini??
Pera Veronika,5,2024-04-30 08:44:15,banyak fitur pint yang yang memadai sehingga memudahkan bagi para pengguna khusus nya konten kreator yang mempunyai kreatifitas
Okta Via,5,2024-04-30 07:44:54,Aplikasi ini sangat bagus untuk digunakan
Ratu Khalila,4,2024-04-30 07:39:19,Susah daftar
Mulyo Marton,1,2024-04-30 07:01:21,Gak bisa di gunakan
Baswara Putra,5,2024-04-30 06:37:56,Bagus saya jadi bisa mengerjain tugas yang sulit dan rumit
Dr Kappy,5,2024-04-30 06:23:18,Mksh....Apk nya sangat bagus....
Zaina Zaskia,5,2024-04-30 05:49:28,Bagus banget
ila Ila,5,2024-04-30 05:02:21,Pinterest ini sangat amat bagus jadi saya kasih bintang 5
Hajjah Siti Hajar,1,2024-04-30 04:05:05,keren sangat bagus
Jesika Penaten,5,2024-04-30 03:19:06,Bagussss
agus prasetio,5,2024-04-30 02:49:34,Bagus bisa cari dan bisa aplod 😁
rita rianti,5,2024-04-30 01:54:04,bagus bgttt
Kakak,1,2024-04-30 00:19:40,"Bintang satu. Pinterest ga becus banget filternya. Masa ya tutorial gambar yang anatomi tubuh terindikasi ketelanjangan?! Sudah 3 kali pin kena report padahal dari simpanan punya orang lain. Padahal di pinterest banyak sekali gambar2 telanjang yang murni telanjang malahan orang asli! Malahan yang gambar2 buat tutorial anime indikasi telanjang, gambar bibir aja indikasi telanjang?! Kalian nih perbaiki lagi filternya. Giliran hal2 kepentingan lain dilindungi ya? Dibandingkan seni?"
Salwa Fathin,5,2024-04-29 22:37:07,"Jangan asal ambil gambar di Pinterest ya, guys! Ada hak ciptanya lho! Di Pinterest tidak ada pengaturan kualitas gambar dan video, ya?"
Dede Jamil,3,2024-04-29 21:18:25,Permisi Saya Mau Nanya Kok Saya Tidak Bisa Ganti Profil Picture Saya Bahkan Sampai Download Ulang
Maryono Yono,5,2024-04-29 18:02:35,Roblox
Pitung Pitung,1,2024-04-29 17:03:01,"Gaktau gw kesel aja pas daftar ""UpS ANda BelUM MemEnuHi SyArAt DaN KEtenTuAN UntUk DaFTaR"""
Nurul Naima,1,2024-04-29 16:56:25,"Mau daftar gak bisa, waktu tanggal lahir"
