userName,score,at,content
Akun Kidit,3,2024-05-10 03:00:11,"hei hoyo, tolong dong jangan tambah pelit lagi, tambahin fitur penghitung pity, saya susah untuk menghitungnya, tadi saya melakukan pull di salah satu banner, tetapi tidak masuk di riwayat, terakhir ada pas tanggal 5 Mei 2024,tolong dong di tambahin fitur penghitung pity!"
Adet Ganteng,5,2024-05-10 02:44:23,Tidak ad fitur telanjang jika ad bintang 10
Suki Ran,1,2024-05-10 01:54:30,Kenapa harus download dataaa??
Insomnia Dragoonmusicc,3,2024-05-10 01:51:09,Established network..since patch 4.4
Putu Hansen,5,2024-05-10 01:40:19,Bagus
Pi ಠ_ಠ,5,2024-05-10 01:37:50,Cihuy :D
WL,5,2024-05-10 01:04:51,Grafik dari gamenya sangat bagus ramah untuk hp lowa
In,1,2024-05-10 00:44:29,"Apalah, ngedomain artefak di spam atk%"
Hastu Safiangirasta,5,2024-05-10 00:34:29,Mantap
N1ckz,5,2024-05-10 00:31:31,Mantap puas jing
Fatichasan,4,2024-05-09 23:18:43,Rate gachanya ngeri:(
Richard Oxborn,5,2024-05-09 23:02:56,Dari segi cerita sangat menarik. Grafik ciamik. Pemandangan cukup bagus. Karakter kawai. Tapi Gacha Rungkad
Ata Rizki,1,2024-05-09 22:18:06,Udah download data 25 gb malah ngulang lagi
Muhamad Yusup Ali,5,2024-05-09 21:26:24,So far so good and of course update for very nice again thank you
Sandi Ey,2,2024-05-09 20:42:17,Udah ah cukup menguras Kuota sama duit. Kalo up date datanya GK 1gb atau 2gb ini 2digit lebih
BRILLIANT KIAN N.,1,2024-05-09 20:22:56,WORST GACHA SYSTEM AND WASTE MORE TIME TO FARM LOLZ
Hirarki,5,2024-05-09 19:41:10,"Gamenya seru, storynya keren, tapi sayang bansosnya dikit"
Reza IB,5,2024-05-09 19:04:40,Game nya keren dan bagus sekali tapi tolong untuk grafik dan ukuran dari data lebih di kecilkan lagi itu saja terimakasih.
Firman Syah,5,2024-05-09 17:52:30,Mantap
sate kambing,5,2024-05-09 17:31:32,"I download genshin for him🫂 pall, kamu pemenangnya.."
Popong Maropong,5,2024-05-09 17:20:18,Istimewa
kael dyer,1,2024-05-09 17:05:09,"Kikir banget, gacha buat banner aja harus ngegrinding primo terus. Event aja ngasilin primo g cukup buat karakter b4 itupun kalau beruntung b5 ampas Apalagi artefaknya, lebih parah. Kalau mw karakter b5 harus grinding primo terus tutorial permintaan karakter b4 biar dikasih b5🗿🗿🗿🗿🗿🗿🗿🗿🗿"
fresh milk,5,2024-05-09 16:54:10,semoga menang rate off terus
Tasya Putri,4,2024-05-09 16:38:21,"Banyakin bansos Primo please, gi please give me Character without lost 50/50:|"
Firyal Azzahra,1,2024-05-09 16:26:58,Game nya terlalu menguras Kouta😠😠😠
Mochammad Rasya Putra,1,2024-05-09 16:12:44,"Game pelit gacha 60x ga dapat hero bintang 5, padahal gua player f2p dan juga jarang login, tapi masih ampass.."
ella,1,2024-05-09 15:49:52,"setelah cukup lama main genshin baru sadar kalau alur cerita nya itu lama banget, kaya harus nunggu versi terbaru baru muncul quest archon? itupun belum tentu bakalan ada quest archon, kaya itu lama banget buat satu quest doang, dan juga tolong perhatikan region lain yang tidak kedapatan quest, untuk bansos nya di perhatikan juga karna kami player genshin impact juga menghabiskan banyak uang untuk top up, agar player genshin tidak bosan dan berakhir pensi karna alur cerita nya selalu lama."
Taufik Qurrahman,5,2024-05-09 15:49:21,"Awal nyoba iseng-iseng, rupanya nyaman juga main game ini, ceritanya bagus banget"
Fazza Alfan,3,2024-05-09 15:43:52,Kikiri impact
Osvaldo Harrencio,5,2024-05-09 15:37:18,Seru banget menantang kepintaran dan keahlihan battle game saya
Farizqy Altaf Pratama,1,2024-05-09 15:31:16,makin lama sizenya ga ngotak
Natanael Krismawan Riyanto,5,2024-05-09 15:26:52,"dear Dev features auto play please, And enable feature play offline, because sometimes i cant connected to internet, because my provider get low signal.."
Nabilah Maulana N.A,5,2024-05-09 15:02:50,allahumma sholli ala sayyidina muhammad.
Ghassani Fazza,5,2024-05-09 14:39:43,Buaaaguuuss pooollll
Sim Tase,5,2024-05-09 13:42:22,Game paling bagus
Diyah Wati,5,2024-05-09 13:36:59,Pogbj
Ikhsan Maulana,5,2024-05-09 13:34:42,Tolong bgt game ini jan sampe 10gb ke atas klo bisa 3gb aj soalnya aku jg pengin main game ini yg ram nya 2-3 jg pen rasain game ini kaya gmna
layla Kimiy,3,2024-05-09 13:27:01,Ini game grafik nya bagus cuman penyimpanan nya itu loh sampe 20 GB lebih
Aguero zafiro Abisha,3,2024-05-09 13:17:08,Terlalu lama banget download nya tolong diperbaiki?!!
Alfian Dika,1,2024-05-09 12:36:50,Fvkk yhis game
Humam Shabir,4,2024-05-09 12:32:40,"Cuma satu minus di game ini, kurang kompatibel di beberapa device mid-range tertentu karena semakin di paksa buat main maka semakin panas + frame drop, sekali pun grafik Low 60fps, ya mau gimana lagi namanya juga berkategori game berat, di sarankan main menggunakan cooler agar membantu menstabilkan performa. Selain itu game ini cukup have fun untuk di mainkan apalagi di mainkan bersama teman-teman. Nice Job Gamenya Mihoyo :3"
Aanda 085,5,2024-05-09 12:25:18,"Saran saya uarus tambahkan mode konsol untuk di hp, kalau pakai aplikasi pihak ketiga ribet, supaya meningkatkan pengalaman bermain"
kay,1,2024-05-09 12:20:09,dahh lelah main ni game
Aka Mulyadi,5,2024-05-09 12:18:55,Seru
Rifqi Maulana,1,2024-05-09 12:05:31,Gamenya bagus
Evan Sepriansah,5,2024-05-09 12:04:19,ez
Aldi Sgran,3,2024-05-09 11:57:01,"Saran ku buat genshin, untuk update datanya tolong di buat beransur (mencicil) di dalam game biar gk kerepotan player nya saat instal data"
Samuel Agustinus,4,2024-05-09 11:39:50,"Maaf saya turunkan ratting nya, soalnya sekarang entah kenapa setiap main genshin di display login selalu suruh download walaupun gak banyak tapi keseringan muncul, terus belakangan ini game ini entah kenapa sering putus server sekarang, padahal sinyal lancar aja, tolong diperbaiki lah masalah yang ada diatas itu"
Wawan YT,5,2024-05-09 11:25:43,Mantap
